order_id,order_date,order_time,item_name,category,price,quantity,revenue,hour
3000,2023-02-19,2026-01-16 19:57:23,Cheeseburger,American,13.95,1,13.95,19
3000,2023-02-19,2026-01-16 19:57:23,Chicken Torta,Mexican,11.95,1,11.95,19
3001,2023-02-19,2026-01-16 20:34:39,Hamburger,American,12.95,1,12.95,20
3001,2023-02-19,2026-01-16 20:34:39,Chips & Salsa,Mexican,7.0,1,7.0,20
3001,2023-02-19,2026-01-16 20:34:39,French Fries,American,7.0,1,7.0,20
3001,2023-02-19,2026-01-16 20:34:39,Potstickers,Asian,9.0,1,9.0,20
3002,2023-02-19,2026-01-16 21:27:34,Spaghetti & Meatballs,Italian,17.95,1,17.95,21
3002,2023-02-19,2026-01-16 21:27:34,Chicken Burrito,Mexican,12.95,1,12.95,21
3002,2023-02-19,2026-01-16 21:27:34,Salmon Roll,Asian,14.95,1,14.95,21
3002,2023-02-19,2026-01-16 21:27:34,Mac & Cheese,American,7.0,1,7.0,21
3003,2023-02-19,2026-01-16 21:32:12,Veggie Burger,American,10.5,1,10.5,21
3003,2023-02-19,2026-01-16 21:32:12,Steak Burrito,Mexican,14.95,1,14.95,21
3004,2023-02-19,2026-01-16 21:56:20,Steak Torta,Mexican,13.95,1,13.95,21
3005,2023-02-20,2026-01-16 11:53:36,Mushroom Ravioli,Italian,15.5,1,15.5,11
3006,2023-02-20,2026-01-16 12:01:32,Steak Tacos,Mexican,13.95,1,13.95,12
3006,2023-02-20,2026-01-16 12:01:32,Veggie Burger,American,10.5,1,10.5,12
3006,2023-02-20,2026-01-16 12:01:32,Fettuccine Alfredo,Italian,14.5,1,14.5,12
3006,2023-02-20,2026-01-16 12:01:32,Edamame,Asian,5.0,1,5.0,12
3007,2023-02-20,2026-01-16 12:06:37,Meat Lasagna,Italian,17.95,1,17.95,12
3008,2023-02-20,2026-01-16 12:09:54,Cheeseburger,American,13.95,1,13.95,12
3009,2023-02-20,2026-01-16 12:21:25,Orange Chicken,Asian,16.5,1,16.5,12
3009,2023-02-20,2026-01-16 12:21:25,Chicken Burrito,Mexican,12.95,1,12.95,12
3009,2023-02-20,2026-01-16 12:21:25,Chips & Salsa,Mexican,7.0,1,7.0,12
3010,2023-02-20,2026-01-16 12:26:16,Chicken Tacos,Mexican,11.95,1,11.95,12
3010,2023-02-20,2026-01-16 12:26:16,Cheeseburger,American,13.95,1,13.95,12
3010,2023-02-20,2026-01-16 12:26:16,Korean Beef Bowl,Asian,17.95,1,17.95,12
3011,2023-02-20,2026-01-16 12:29:25,Chips & Salsa,Mexican,7.0,1,7.0,12
3012,2023-02-20,2026-01-16 12:32:03,Veggie Burger,American,10.5,1,10.5,12
3012,2023-02-20,2026-01-16 12:32:03,California Roll,Asian,11.95,1,11.95,12
3012,2023-02-20,2026-01-16 12:32:03,Edamame,Asian,5.0,1,5.0,12
3012,2023-02-20,2026-01-16 12:32:03,Chips & Salsa,Mexican,7.0,1,7.0,12
3013,2023-02-20,2026-01-16 12:45:23,Mac & Cheese,American,7.0,1,7.0,12
3014,2023-02-20,2026-01-16 12:58:29,Orange Chicken,Asian,16.5,1,16.5,12
3014,2023-02-20,2026-01-16 12:58:29,Korean Beef Bowl,Asian,17.95,1,17.95,12
3014,2023-02-20,2026-01-16 12:58:29,Chicken Torta,Mexican,11.95,1,11.95,12
3014,2023-02-20,2026-01-16 12:58:29,Mac & Cheese,American,7.0,1,7.0,12
3015,2023-02-20,2026-01-16 12:59:05,Hamburger,American,12.95,1,12.95,12
3016,2023-02-20,2026-01-16 13:07:02,Fettuccine Alfredo,Italian,14.5,1,14.5,13
3016,2023-02-20,2026-01-16 13:07:02,Edamame,Asian,5.0,1,5.0,13
3017,2023-02-20,2026-01-16 13:09:41,Spaghetti,Italian,14.5,1,14.5,13
3018,2023-02-20,2026-01-16 13:12:40,Steak Tacos,Mexican,13.95,1,13.95,13
3018,2023-02-20,2026-01-16 13:12:40,Veggie Burger,American,10.5,1,10.5,13
3018,2023-02-20,2026-01-16 13:12:40,Spaghetti & Meatballs,Italian,17.95,1,17.95,13
3018,2023-02-20,2026-01-16 13:12:40,Cheese Lasagna,Italian,15.5,1,15.5,13
3018,2023-02-20,2026-01-16 13:12:40,California Roll,Asian,11.95,1,11.95,13
3018,2023-02-20,2026-01-16 13:12:40,Chicken Parmesan,Italian,17.95,1,17.95,13
3018,2023-02-20,2026-01-16 13:12:40,Potstickers,Asian,9.0,1,9.0,13
3019,2023-02-20,2026-01-16 13:15:28,Hamburger,American,12.95,1,12.95,13
3020,2023-02-20,2026-01-16 13:17:11,Chips & Guacamole,Mexican,9.0,1,9.0,13
3021,2023-02-20,2026-01-16 13:23:48,French Fries,American,7.0,1,7.0,13
3022,2023-02-20,2026-01-16 13:24:12,Steak Tacos,Mexican,13.95,1,13.95,13
3022,2023-02-20,2026-01-16 13:24:12,Cheeseburger,American,13.95,1,13.95,13
3022,2023-02-20,2026-01-16 13:24:12,Hot Dog,American,9.0,1,9.0,13
3022,2023-02-20,2026-01-16 13:24:12,Eggplant Parmesan,Italian,16.95,1,16.95,13
3023,2023-02-20,2026-01-16 13:29:47,Steak Burrito,Mexican,14.95,1,14.95,13
3023,2023-02-20,2026-01-16 13:29:47,Steak Torta,Mexican,13.95,1,13.95,13
3024,2023-02-20,2026-01-16 13:35:59,Hamburger,American,12.95,1,12.95,13
3025,2023-02-20,2026-01-16 13:37:52,Orange Chicken,Asian,16.5,1,16.5,13
3026,2023-02-20,2026-01-16 13:38:14,Cheeseburger,American,13.95,1,13.95,13
3026,2023-02-20,2026-01-16 13:38:14,Chicken Burrito,Mexican,12.95,1,12.95,13
3026,2023-02-20,2026-01-16 13:38:14,Shrimp Scampi,Italian,19.95,1,19.95,13
3026,2023-02-20,2026-01-16 13:38:14,,,,1,,13
3027,2023-02-20,2026-01-16 13:41:20,Tofu Pad Thai,Asian,14.5,1,14.5,13
3027,2023-02-20,2026-01-16 13:41:20,Mushroom Ravioli,Italian,15.5,1,15.5,13
3027,2023-02-20,2026-01-16 13:41:20,Chips & Guacamole,Mexican,9.0,1,9.0,13
3027,2023-02-20,2026-01-16 13:41:20,French Fries,American,7.0,1,7.0,13
3028,2023-02-20,2026-01-16 13:48:58,Mushroom Ravioli,Italian,15.5,1,15.5,13
3029,2023-02-20,2026-01-16 13:55:24,Cheeseburger,American,13.95,1,13.95,13
3029,2023-02-20,2026-01-16 13:55:24,Edamame,Asian,5.0,1,5.0,13
3029,2023-02-20,2026-01-16 13:55:24,Chicken Torta,Mexican,11.95,1,11.95,13
3029,2023-02-20,2026-01-16 13:55:24,Shrimp Scampi,Italian,19.95,1,19.95,13
3030,2023-02-20,2026-01-16 13:59:16,Cheeseburger,American,13.95,1,13.95,13
3030,2023-02-20,2026-01-16 13:59:16,Tofu Pad Thai,Asian,14.5,1,14.5,13
3030,2023-02-20,2026-01-16 13:59:16,California Roll,Asian,11.95,1,11.95,13
3030,2023-02-20,2026-01-16 13:59:16,Chicken Torta,Mexican,11.95,1,11.95,13
3031,2023-02-20,2026-01-16 14:06:14,Hamburger,American,12.95,1,12.95,14
3031,2023-02-20,2026-01-16 14:06:14,Veggie Burger,American,10.5,1,10.5,14
3031,2023-02-20,2026-01-16 14:06:14,Mac & Cheese,American,7.0,1,7.0,14
3032,2023-02-20,2026-01-16 14:08:19,Chicken Burrito,Mexican,12.95,1,12.95,14
3032,2023-02-20,2026-01-16 14:08:19,Chicken Torta,Mexican,11.95,1,11.95,14
3032,2023-02-20,2026-01-16 14:08:19,Chicken Torta,Mexican,11.95,1,11.95,14
3032,2023-02-20,2026-01-16 14:08:19,Steak Torta,Mexican,13.95,1,13.95,14
3033,2023-02-20,2026-01-16 14:54:29,Pork Ramen,Asian,17.95,1,17.95,14
3034,2023-02-20,2026-01-16 14:55:08,Spaghetti,Italian,14.5,1,14.5,14
3034,2023-02-20,2026-01-16 14:55:08,French Fries,American,7.0,1,7.0,14
3034,2023-02-20,2026-01-16 14:55:08,Potstickers,Asian,9.0,1,9.0,14
3035,2023-02-20,2026-01-16 15:07:45,Orange Chicken,Asian,16.5,1,16.5,15
3035,2023-02-20,2026-01-16 15:07:45,Cheese Lasagna,Italian,15.5,1,15.5,15
3036,2023-02-20,2026-01-16 15:14:47,Steak Tacos,Mexican,13.95,1,13.95,15
3036,2023-02-20,2026-01-16 15:14:47,Veggie Burger,American,10.5,1,10.5,15
3037,2023-02-20,2026-01-16 15:16:15,Hamburger,American,12.95,1,12.95,15
3037,2023-02-20,2026-01-16 15:16:15,Korean Beef Bowl,Asian,17.95,1,17.95,15
3038,2023-02-20,2026-01-16 15:46:43,Veggie Burger,American,10.5,1,10.5,15
3038,2023-02-20,2026-01-16 15:46:43,Edamame,Asian,5.0,1,5.0,15
3039,2023-02-20,2026-01-16 15:48:51,Tofu Pad Thai,Asian,14.5,1,14.5,15
3039,2023-02-20,2026-01-16 15:48:51,Mushroom Ravioli,Italian,15.5,1,15.5,15
3040,2023-02-20,2026-01-16 16:09:58,Salmon Roll,Asian,14.95,1,14.95,16
3040,2023-02-20,2026-01-16 16:09:58,Potstickers,Asian,9.0,1,9.0,16
3041,2023-02-20,2026-01-16 16:25:39,Hamburger,American,12.95,1,12.95,16
3041,2023-02-20,2026-01-16 16:25:39,Veggie Burger,American,10.5,1,10.5,16
3041,2023-02-20,2026-01-16 16:25:39,Edamame,Asian,5.0,1,5.0,16
3041,2023-02-20,2026-01-16 16:25:39,Chips & Salsa,Mexican,7.0,1,7.0,16
3042,2023-02-20,2026-01-16 16:30:09,Chicken Burrito,Mexican,12.95,1,12.95,16
3042,2023-02-20,2026-01-16 16:30:09,Mushroom Ravioli,Italian,15.5,1,15.5,16
3042,2023-02-20,2026-01-16 16:30:09,California Roll,Asian,11.95,1,11.95,16
3042,2023-02-20,2026-01-16 16:30:09,French Fries,American,7.0,1,7.0,16
3043,2023-02-20,2026-01-16 16:46:25,Cheeseburger,American,13.95,1,13.95,16
3043,2023-02-20,2026-01-16 16:46:25,Korean Beef Bowl,Asian,17.95,1,17.95,16
3044,2023-02-20,2026-01-16 17:10:25,Cheeseburger,American,13.95,1,13.95,17
3045,2023-02-20,2026-01-16 17:27:46,Cheeseburger,American,13.95,1,13.95,17
3045,2023-02-20,2026-01-16 17:27:46,Edamame,Asian,5.0,1,5.0,17
3046,2023-02-20,2026-01-16 17:35:34,Eggplant Parmesan,Italian,16.95,1,16.95,17
3047,2023-02-20,2026-01-16 17:42:09,Hamburger,American,12.95,1,12.95,17
3047,2023-02-20,2026-01-16 17:42:09,Steak Tacos,Mexican,13.95,1,13.95,17
3047,2023-02-20,2026-01-16 17:42:09,Chips & Salsa,Mexican,7.0,1,7.0,17
3047,2023-02-20,2026-01-16 17:42:09,Eggplant Parmesan,Italian,16.95,1,16.95,17
3048,2023-02-20,2026-01-16 17:45:15,Edamame,Asian,5.0,1,5.0,17
3048,2023-02-20,2026-01-16 17:45:15,Cheese Quesadillas,Mexican,10.5,1,10.5,17
3048,2023-02-20,2026-01-16 17:45:15,Potstickers,Asian,9.0,1,9.0,17
3049,2023-02-20,2026-01-16 17:49:20,Steak Burrito,Mexican,14.95,1,14.95,17
3050,2023-02-20,2026-01-16 17:54:22,Cheeseburger,American,13.95,1,13.95,17
3050,2023-02-20,2026-01-16 17:54:22,Chicken Burrito,Mexican,12.95,1,12.95,17
3050,2023-02-20,2026-01-16 17:54:22,Chicken Torta,Mexican,11.95,1,11.95,17
3051,2023-02-20,2026-01-16 17:57:09,Edamame,Asian,5.0,1,5.0,17
3051,2023-02-20,2026-01-16 17:57:09,Steak Torta,Mexican,13.95,1,13.95,17
3052,2023-02-20,2026-01-16 17:57:21,Eggplant Parmesan,Italian,16.95,1,16.95,17
3053,2023-02-20,2026-01-16 17:58:01,Chicken Tacos,Mexican,11.95,1,11.95,17
3053,2023-02-20,2026-01-16 17:58:01,Spaghetti,Italian,14.5,1,14.5,17
3053,2023-02-20,2026-01-16 17:58:01,Cheese Lasagna,Italian,15.5,1,15.5,17
3053,2023-02-20,2026-01-16 17:58:01,Eggplant Parmesan,Italian,16.95,1,16.95,17
3054,2023-02-20,2026-01-16 18:04:47,Veggie Burger,American,10.5,1,10.5,18
3054,2023-02-20,2026-01-16 18:04:47,Fettuccine Alfredo,Italian,14.5,1,14.5,18
3055,2023-02-20,2026-01-16 18:42:15,Mushroom Ravioli,Italian,15.5,1,15.5,18
3055,2023-02-20,2026-01-16 18:42:15,California Roll,Asian,11.95,1,11.95,18
3055,2023-02-20,2026-01-16 18:42:15,Chicken Parmesan,Italian,17.95,1,17.95,18
3056,2023-02-20,2026-01-16 19:01:48,Chips & Guacamole,Mexican,9.0,1,9.0,19
3057,2023-02-20,2026-01-16 19:17:04,Meat Lasagna,Italian,17.95,1,17.95,19
3058,2023-02-20,2026-01-16 19:19:17,Spaghetti & Meatballs,Italian,17.95,1,17.95,19
3058,2023-02-20,2026-01-16 19:19:17,Korean Beef Bowl,Asian,17.95,1,17.95,19
3058,2023-02-20,2026-01-16 19:19:17,Cheese Quesadillas,Mexican,10.5,1,10.5,19
3059,2023-02-20,2026-01-16 19:26:34,Orange Chicken,Asian,16.5,1,16.5,19
3059,2023-02-20,2026-01-16 19:26:34,Cheeseburger,American,13.95,1,13.95,19
3060,2023-02-20,2026-01-16 19:36:58,Cheeseburger,American,13.95,1,13.95,19
3060,2023-02-20,2026-01-16 19:36:58,Edamame,Asian,5.0,1,5.0,19
3061,2023-02-20,2026-01-16 19:42:12,Cheeseburger,American,13.95,1,13.95,19
3061,2023-02-20,2026-01-16 19:42:12,Chicken Parmesan,Italian,17.95,1,17.95,19
3062,2023-02-20,2026-01-16 19:51:17,Shrimp Scampi,Italian,19.95,1,19.95,19
3063,2023-02-20,2026-01-16 20:03:43,Spaghetti & Meatballs,Italian,17.95,1,17.95,20
3063,2023-02-20,2026-01-16 20:03:43,Cheese Lasagna,Italian,15.5,1,15.5,20
3063,2023-02-20,2026-01-16 20:03:43,Eggplant Parmesan,Italian,16.95,1,16.95,20
3064,2023-02-20,2026-01-16 20:06:45,Chicken Torta,Mexican,11.95,1,11.95,20
3065,2023-02-20,2026-01-16 20:12:13,Cheeseburger,American,13.95,1,13.95,20
3065,2023-02-20,2026-01-16 20:12:13,Steak Burrito,Mexican,14.95,1,14.95,20
3065,2023-02-20,2026-01-16 20:12:13,Chips & Guacamole,Mexican,9.0,1,9.0,20
3066,2023-02-20,2026-01-16 20:12:43,Hot Dog,American,9.0,1,9.0,20
3066,2023-02-20,2026-01-16 20:12:43,Salmon Roll,Asian,14.95,1,14.95,20
3067,2023-02-20,2026-01-16 20:22:25,Cheeseburger,American,13.95,1,13.95,20
3067,2023-02-20,2026-01-16 20:22:25,Cheese Lasagna,Italian,15.5,1,15.5,20
3067,2023-02-20,2026-01-16 20:22:25,Mac & Cheese,American,7.0,1,7.0,20
3067,2023-02-20,2026-01-16 20:22:25,Chips & Guacamole,Mexican,9.0,1,9.0,20
3068,2023-02-20,2026-01-16 20:45:09,Tofu Pad Thai,Asian,14.5,1,14.5,20
3069,2023-02-20,2026-01-16 20:47:39,Pork Ramen,Asian,17.95,1,17.95,20
3069,2023-02-20,2026-01-16 20:47:39,Edamame,Asian,5.0,1,5.0,20
3070,2023-02-20,2026-01-16 21:02:16,Edamame,Asian,5.0,1,5.0,21
3071,2023-02-20,2026-01-16 21:14:34,Tofu Pad Thai,Asian,14.5,1,14.5,21
3071,2023-02-20,2026-01-16 21:14:34,Korean Beef Bowl,Asian,17.95,1,17.95,21
3071,2023-02-20,2026-01-16 21:14:34,Edamame,Asian,5.0,1,5.0,21
3071,2023-02-20,2026-01-16 21:14:34,Steak Burrito,Mexican,14.95,1,14.95,21
3072,2023-02-20,2026-01-16 21:28:46,Tofu Pad Thai,Asian,14.5,1,14.5,21
3072,2023-02-20,2026-01-16 21:28:46,Tofu Pad Thai,Asian,14.5,1,14.5,21
3072,2023-02-20,2026-01-16 21:28:46,Shrimp Scampi,Italian,19.95,1,19.95,21
3072,2023-02-20,2026-01-16 21:28:46,French Fries,American,7.0,1,7.0,21
3073,2023-02-20,2026-01-16 21:36:46,Spaghetti & Meatballs,Italian,17.95,1,17.95,21
3074,2023-02-20,2026-01-16 21:39:19,Hamburger,American,12.95,1,12.95,21
3074,2023-02-20,2026-01-16 21:39:19,Cheeseburger,American,13.95,1,13.95,21
3075,2023-02-20,2026-01-16 22:11:07,Steak Tacos,Mexican,13.95,1,13.95,22
3075,2023-02-20,2026-01-16 22:11:07,Chicken Burrito,Mexican,12.95,1,12.95,22
3075,2023-02-20,2026-01-16 22:11:07,Cheese Lasagna,Italian,15.5,1,15.5,22
3076,2023-02-20,2026-01-16 22:12:20,Spaghetti & Meatballs,Italian,17.95,1,17.95,22
3076,2023-02-20,2026-01-16 22:12:20,Pork Ramen,Asian,17.95,1,17.95,22
3076,2023-02-20,2026-01-16 22:12:20,Chicken Burrito,Mexican,12.95,1,12.95,22
3077,2023-02-20,2026-01-16 22:17:15,French Fries,American,7.0,1,7.0,22
3078,2023-02-21,2026-01-16 11:43:29,Cheese Lasagna,Italian,15.5,1,15.5,11
3079,2023-02-21,2026-01-16 12:04:27,Orange Chicken,Asian,16.5,1,16.5,12
3080,2023-02-21,2026-01-16 12:23:18,Orange Chicken,Asian,16.5,1,16.5,12
3080,2023-02-21,2026-01-16 12:23:18,California Roll,Asian,11.95,1,11.95,12
3080,2023-02-21,2026-01-16 12:23:18,Edamame,Asian,5.0,1,5.0,12
3080,2023-02-21,2026-01-16 12:23:18,Mac & Cheese,American,7.0,1,7.0,12
3081,2023-02-21,2026-01-16 12:35:15,California Roll,Asian,11.95,1,11.95,12
3082,2023-02-21,2026-01-16 12:37:30,Hamburger,American,12.95,1,12.95,12
3082,2023-02-21,2026-01-16 12:37:30,Hamburger,American,12.95,1,12.95,12
3082,2023-02-21,2026-01-16 12:37:30,Steak Tacos,Mexican,13.95,1,13.95,12
3082,2023-02-21,2026-01-16 12:37:30,Korean Beef Bowl,Asian,17.95,1,17.95,12
3082,2023-02-21,2026-01-16 12:37:30,Meat Lasagna,Italian,17.95,1,17.95,12
3082,2023-02-21,2026-01-16 12:37:30,California Roll,Asian,11.95,1,11.95,12
3082,2023-02-21,2026-01-16 12:37:30,Mac & Cheese,American,7.0,1,7.0,12
3082,2023-02-21,2026-01-16 12:37:30,Chips & Salsa,Mexican,7.0,1,7.0,12
3082,2023-02-21,2026-01-16 12:37:30,French Fries,American,7.0,1,7.0,12
3083,2023-02-21,2026-01-16 12:43:43,Spaghetti,Italian,14.5,1,14.5,12
3083,2023-02-21,2026-01-16 12:43:43,Spaghetti & Meatballs,Italian,17.95,1,17.95,12
3083,2023-02-21,2026-01-16 12:43:43,Spaghetti & Meatballs,Italian,17.95,1,17.95,12
3084,2023-02-21,2026-01-16 12:44:07,Cheeseburger,American,13.95,1,13.95,12
3084,2023-02-21,2026-01-16 12:44:07,Meat Lasagna,Italian,17.95,1,17.95,12
3085,2023-02-21,2026-01-16 12:49:36,Salmon Roll,Asian,14.95,1,14.95,12
3086,2023-02-21,2026-01-16 12:57:21,Cheese Lasagna,Italian,15.5,1,15.5,12
3087,2023-02-21,2026-01-16 12:59:13,Tofu Pad Thai,Asian,14.5,1,14.5,12
3087,2023-02-21,2026-01-16 12:59:13,Fettuccine Alfredo,Italian,14.5,1,14.5,12
3088,2023-02-21,2026-01-16 13:20:12,Cheese Quesadillas,Mexican,10.5,1,10.5,13
3088,2023-02-21,2026-01-16 13:20:12,Potstickers,Asian,9.0,1,9.0,13
3089,2023-02-21,2026-01-16 13:42:51,Orange Chicken,Asian,16.5,1,16.5,13
3089,2023-02-21,2026-01-16 13:42:51,French Fries,American,7.0,1,7.0,13
3089,2023-02-21,2026-01-16 13:42:51,Potstickers,Asian,9.0,1,9.0,13
3090,2023-02-21,2026-01-16 14:03:29,Tofu Pad Thai,Asian,14.5,1,14.5,14
3090,2023-02-21,2026-01-16 14:03:29,Spaghetti,Italian,14.5,1,14.5,14
3090,2023-02-21,2026-01-16 14:03:29,Korean Beef Bowl,Asian,17.95,1,17.95,14
3090,2023-02-21,2026-01-16 14:03:29,California Roll,Asian,11.95,1,11.95,14
3091,2023-02-21,2026-01-16 14:04:59,Shrimp Scampi,Italian,19.95,1,19.95,14
3091,2023-02-21,2026-01-16 14:04:59,French Fries,American,7.0,1,7.0,14
3092,2023-02-21,2026-01-16 14:41:55,Fettuccine Alfredo,Italian,14.5,1,14.5,14
3092,2023-02-21,2026-01-16 14:41:55,Meat Lasagna,Italian,17.95,1,17.95,14
3092,2023-02-21,2026-01-16 14:41:55,Mac & Cheese,American,7.0,1,7.0,14
3093,2023-02-21,2026-01-16 15:07:39,Korean Beef Bowl,Asian,17.95,1,17.95,15
3094,2023-02-21,2026-01-16 15:10:02,Orange Chicken,Asian,16.5,1,16.5,15
3095,2023-02-21,2026-01-16 15:11:34,Hamburger,American,12.95,1,12.95,15
3095,2023-02-21,2026-01-16 15:11:34,Chicken Tacos,Mexican,11.95,1,11.95,15
3095,2023-02-21,2026-01-16 15:11:34,Veggie Burger,American,10.5,1,10.5,15
3095,2023-02-21,2026-01-16 15:11:34,Spaghetti & Meatballs,Italian,17.95,1,17.95,15
3095,2023-02-21,2026-01-16 15:11:34,Steak Torta,Mexican,13.95,1,13.95,15
3095,2023-02-21,2026-01-16 15:11:34,French Fries,American,7.0,1,7.0,15
3095,2023-02-21,2026-01-16 15:11:34,French Fries,American,7.0,1,7.0,15
3096,2023-02-21,2026-01-16 15:12:31,Spaghetti & Meatballs,Italian,17.95,1,17.95,15
3096,2023-02-21,2026-01-16 15:12:31,Cheese Lasagna,Italian,15.5,1,15.5,15
3097,2023-02-21,2026-01-16 15:25:30,Hamburger,American,12.95,1,12.95,15
3097,2023-02-21,2026-01-16 15:25:30,Chicken Tacos,Mexican,11.95,1,11.95,15
3097,2023-02-21,2026-01-16 15:25:30,Chicken Torta,Mexican,11.95,1,11.95,15
3098,2023-02-21,2026-01-16 15:26:00,Meat Lasagna,Italian,17.95,1,17.95,15
3098,2023-02-21,2026-01-16 15:26:00,Chips & Salsa,Mexican,7.0,1,7.0,15
3099,2023-02-21,2026-01-16 15:37:24,Meat Lasagna,Italian,17.95,1,17.95,15
3100,2023-02-21,2026-01-16 15:41:20,Potstickers,Asian,9.0,1,9.0,15
3101,2023-02-21,2026-01-16 16:12:23,Orange Chicken,Asian,16.5,1,16.5,16
3101,2023-02-21,2026-01-16 16:12:23,Steak Tacos,Mexican,13.95,1,13.95,16
3101,2023-02-21,2026-01-16 16:12:23,Spaghetti & Meatballs,Italian,17.95,1,17.95,16
3101,2023-02-21,2026-01-16 16:12:23,Chips & Salsa,Mexican,7.0,1,7.0,16
3102,2023-02-21,2026-01-16 16:32:10,Orange Chicken,Asian,16.5,1,16.5,16
3102,2023-02-21,2026-01-16 16:32:10,Tofu Pad Thai,Asian,14.5,1,14.5,16
3102,2023-02-21,2026-01-16 16:32:10,Shrimp Scampi,Italian,19.95,1,19.95,16
3103,2023-02-21,2026-01-16 16:37:19,Hamburger,American,12.95,1,12.95,16
3104,2023-02-21,2026-01-16 16:45:25,French Fries,American,7.0,1,7.0,16
3105,2023-02-21,2026-01-16 16:46:37,Orange Chicken,Asian,16.5,1,16.5,16
3105,2023-02-21,2026-01-16 16:46:37,Spaghetti & Meatballs,Italian,17.95,1,17.95,16
3105,2023-02-21,2026-01-16 16:46:37,Meat Lasagna,Italian,17.95,1,17.95,16
3106,2023-02-21,2026-01-16 17:16:04,Chicken Burrito,Mexican,12.95,1,12.95,17
3107,2023-02-21,2026-01-16 17:26:20,Steak Torta,Mexican,13.95,1,13.95,17
3107,2023-02-21,2026-01-16 17:26:20,Mac & Cheese,American,7.0,1,7.0,17
3108,2023-02-21,2026-01-16 17:28:57,Hamburger,American,12.95,1,12.95,17
3108,2023-02-21,2026-01-16 17:28:57,Salmon Roll,Asian,14.95,1,14.95,17
3108,2023-02-21,2026-01-16 17:28:57,Chips & Salsa,Mexican,7.0,1,7.0,17
3108,2023-02-21,2026-01-16 17:28:57,French Fries,American,7.0,1,7.0,17
3109,2023-02-21,2026-01-16 17:30:27,Cheeseburger,American,13.95,1,13.95,17
3109,2023-02-21,2026-01-16 17:30:27,Spaghetti & Meatballs,Italian,17.95,1,17.95,17
3109,2023-02-21,2026-01-16 17:30:27,Eggplant Parmesan,Italian,16.95,1,16.95,17
3110,2023-02-21,2026-01-16 17:54:51,Tofu Pad Thai,Asian,14.5,1,14.5,17
3111,2023-02-21,2026-01-16 18:11:42,Steak Tacos,Mexican,13.95,1,13.95,18
3111,2023-02-21,2026-01-16 18:11:42,French Fries,American,7.0,1,7.0,18
3112,2023-02-21,2026-01-16 18:12:32,Chicken Tacos,Mexican,11.95,1,11.95,18
3112,2023-02-21,2026-01-16 18:12:32,Spaghetti & Meatballs,Italian,17.95,1,17.95,18
3112,2023-02-21,2026-01-16 18:12:32,Meat Lasagna,Italian,17.95,1,17.95,18
3112,2023-02-21,2026-01-16 18:12:32,Eggplant Parmesan,Italian,16.95,1,16.95,18
3113,2023-02-21,2026-01-16 18:13:22,Steak Tacos,Mexican,13.95,1,13.95,18
3113,2023-02-21,2026-01-16 18:13:22,Tofu Pad Thai,Asian,14.5,1,14.5,18
3114,2023-02-21,2026-01-16 18:13:49,Cheeseburger,American,13.95,1,13.95,18
3115,2023-02-21,2026-01-16 18:15:34,Eggplant Parmesan,Italian,16.95,1,16.95,18
3116,2023-02-21,2026-01-16 18:28:28,Spaghetti,Italian,14.5,1,14.5,18
3116,2023-02-21,2026-01-16 18:28:28,Pork Ramen,Asian,17.95,1,17.95,18
3117,2023-02-21,2026-01-16 18:47:53,Edamame,Asian,5.0,1,5.0,18
3118,2023-02-21,2026-01-16 19:07:50,Steak Tacos,Mexican,13.95,1,13.95,19
3118,2023-02-21,2026-01-16 19:07:50,Steak Burrito,Mexican,14.95,1,14.95,19
3119,2023-02-21,2026-01-16 19:16:59,Fettuccine Alfredo,Italian,14.5,1,14.5,19
3120,2023-02-21,2026-01-16 19:21:02,Hamburger,American,12.95,1,12.95,19
3120,2023-02-21,2026-01-16 19:21:02,Edamame,Asian,5.0,1,5.0,19
3121,2023-02-21,2026-01-16 19:25:20,Pork Ramen,Asian,17.95,1,17.95,19
3122,2023-02-21,2026-01-16 19:29:14,Tofu Pad Thai,Asian,14.5,1,14.5,19
3122,2023-02-21,2026-01-16 19:29:14,Fettuccine Alfredo,Italian,14.5,1,14.5,19
3123,2023-02-21,2026-01-16 19:46:07,Fettuccine Alfredo,Italian,14.5,1,14.5,19
3123,2023-02-21,2026-01-16 19:46:07,Mac & Cheese,American,7.0,1,7.0,19
3124,2023-02-21,2026-01-16 19:59:20,Spaghetti & Meatballs,Italian,17.95,1,17.95,19
3124,2023-02-21,2026-01-16 19:59:20,Edamame,Asian,5.0,1,5.0,19
3124,2023-02-21,2026-01-16 19:59:20,Chicken Parmesan,Italian,17.95,1,17.95,19
3125,2023-02-21,2026-01-16 20:12:37,Spaghetti,Italian,14.5,1,14.5,20
3125,2023-02-21,2026-01-16 20:12:37,Korean Beef Bowl,Asian,17.95,1,17.95,20
3125,2023-02-21,2026-01-16 20:12:37,Eggplant Parmesan,Italian,16.95,1,16.95,20
3126,2023-02-21,2026-01-16 20:35:12,Cheeseburger,American,13.95,1,13.95,20
3127,2023-02-21,2026-01-16 20:40:10,Hot Dog,American,9.0,1,9.0,20
3127,2023-02-21,2026-01-16 20:40:10,Pork Ramen,Asian,17.95,1,17.95,20
3127,2023-02-21,2026-01-16 20:40:10,Eggplant Parmesan,Italian,16.95,1,16.95,20
3128,2023-02-21,2026-01-16 21:45:43,Korean Beef Bowl,Asian,17.95,1,17.95,21
